ID,Region,Territory,"Pricing, Delivery_Terms_Quote_Appr","Pricing, Delivery_Terms_Approved",Bureaucratic_Code_0_Approval,Bureaucratic_Code_0_Approved,Submitted_for_Approval,Bureaucratic_Code,Account_Created_Date,Source ,Billing_Country,Account_Name,Opportunity_Name,Opportunity_ID,Sales_Contract_No,Account_Owner,Opportunity_Owner,Account_Type,Opportunity_Type,Quote_Type,Delivery_Terms,Opportunity_Created_Date,Brand,Product_Type,Size,Product_Category_B,Price,Currency,Last_Activity,Quote_Expiry_Date,Last_Modified_Date,Last_Modified_By,Product_Family,Product_Name,ASP_Currency,ASP,ASP_(converted)_Currency,ASP_(converted),Planned_Delivery_Start_Date,Planned_Delivery_End_Date,Month,Delivery_Quarter,Delivery_Year,Actual_Delivery_Date,TRF,Total_Amount_Currency,Total_Amount,Total_Taxable_Amount_Currency,Total_Taxable_Amount,Prod_Category_A
7923,Americas,NW America,1,0,1,0,0,Bureaucratic_Code_5,8/18/2017,None,United States,Account_Name_1804,Opportunity_Name_1439,11461,None,Person_Name_64,Person_Name_64,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_4,2/13/2019,None,None,None,None,None,None,NaT,9/30/2019,2/13/2019,Person_Name_64,Product_Family_223,Product_Name_483,USD,0.425,USD,0.425,10/1/2019,10/1/2019,2019 - 10,Q4,2019,NaT,3,USD,1067653.13,USD,2135306.26,Prod_Category_A_None
7928,Americas,NW America,1,0,1,0,0,Bureaucratic_Code_5,8/18/2017,None,United States,Account_Name_1804,Opportunity_Name_1439,11461,None,Person_Name_64,Person_Name_64,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_4,2/13/2019,None,None,None,None,None,None,NaT,9/30/2019,2/13/2019,Person_Name_64,Product_Family_223,Product_Name_483,USD,0.425,USD,0.425,7/1/2019,7/1/2019,2019 - 7,Q3,2019,NaT,3,USD,1067653.13,USD,2135306.26,Prod_Category_A_None
27951,Americas,NW America,1,0,1,0,0,Bureaucratic_Code_5,6/17/2015,None,United States,Account_Name_170,Opportunity_Name_1158,11462,None,Person_Name_64,Person_Name_64,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_4,2/13/2019,None,None,None,None,None,None,NaT,9/30/2019,2/13/2019,Person_Name_64,Product_Family_212,Product_Name_449,USD,0.4,USD,0.4,7/31/2019,7/31/2019,2019 - 7,Q3,2019,NaT,2,USD,743820,USD,2016588.75,Prod_Category_A_None
27952,Americas,NW America,1,0,1,0,0,Bureaucratic_Code_5,6/17/2015,None,United States,Account_Name_170,Opportunity_Name_1158,11462,None,Person_Name_64,Person_Name_64,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_4,2/13/2019,None,None,None,None,None,None,NaT,9/30/2019,2/13/2019,Person_Name_64,Product_Family_223,Product_Name_483,USD,0.425,USD,0.425,7/1/2019,7/1/2019,2019 - 7,Q3,2019,NaT,3,USD,1272768.75,USD,2016588.75,Prod_Category_A_None
9924,Americas,NW America,1,0,1,0,0,Bureaucratic_Code_5,12/27/2018,Source_9,United States,Account_Name_140,Opportunity_Name_3515,11463,None,Person_Name_64,Person_Name_64,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_4,2/13/2019,None,None,None,None,None,None,NaT,9/30/2019,2/13/2019,Person_Name_64,Product_Family_223,Product_Name_483,USD,0.425,USD,0.425,7/31/2019,7/31/2019,2019 - 7,Q3,2019,NaT,5,USD,2124787.5,USD,2124787.5,Prod_Category_A_None
17162,Americas,NW America,1,0,1,0,0,Bureaucratic_Code_5,7/27/2013,Source_7,United States,Account_Name_1448,Opportunity_Name_2695,11464,None,Person_Name_64,Person_Name_64,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_4,2/13/2019,None,None,None,None,None,None,NaT,9/30/2019,2/19/2019,Person_Name_64,Product_Family_212,Product_Name_449,USD,0.4,USD,0.4,6/3/2019,6/3/2019,2019 - 6,Q2,2019,NaT,2,USD,799260,USD,2072028.75,Prod_Category_A_None
17167,Americas,NW America,1,0,1,0,0,Bureaucratic_Code_5,7/27/2013,Source_7,United States,Account_Name_1448,Opportunity_Name_2695,11464,None,Person_Name_64,Person_Name_64,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_4,2/13/2019,None,None,None,None,None,None,NaT,9/30/2019,2/19/2019,Person_Name_64,Product_Family_223,Product_Name_483,USD,0.425,USD,0.425,8/1/2019,8/1/2019,2019 - 8,Q3,2019,NaT,3,USD,1272768.75,USD,2072028.75,Prod_Category_A_None
16375,Americas,NW America,1,0,1,0,0,Bureaucratic_Code_5,7/27/2013,Source_11,United States,Account_Name_376,Opportunity_Name_1157,11465,None,Person_Name_64,Person_Name_64,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_4,2/13/2019,None,None,None,None,None,None,NaT,9/30/2019,2/13/2019,Person_Name_64,Product_Family_213,Product_Name_444,USD,0.4,USD,0.4,6/3/2019,6/3/2019,2019 - 6,Q2,2019,NaT,2,USD,799260,USD,2072028.75,Prod_Category_A_None
16380,Americas,NW America,1,0,1,0,0,Bureaucratic_Code_5,7/27/2013,Source_11,United States,Account_Name_376,Opportunity_Name_1157,11465,None,Person_Name_64,Person_Name_64,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_4,2/13/2019,None,None,None,None,None,None,NaT,9/30/2019,2/13/2019,Person_Name_64,Product_Family_223,Product_Name_483,USD,0.425,USD,0.425,7/1/2019,7/1/2019,2019 - 7,Q3,2019,NaT,3,USD,1272768.75,USD,2072028.75,Prod_Category_A_None
4959,Americas,NW America,0,0,0,0,0,Bureaucratic_Code_1,7/6/2018,Source_9,United States,Account_Name_132,Opportunity_Name_985,11466,None,Person_Name_64,Person_Name_64,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_4,2/13/2019,None,None,None,None,None,None,NaT,9/30/2019,2/13/2019,Person_Name_64,Product_Family_213,Product_Name_444,USD,0.4,USD,0.4,5/31/2019,5/31/2019,2019 - 5,Q2,2019,NaT,2,USD,794640,USD,1641399.38,Prod_Category_A_None
4964,Americas,NW America,0,0,0,0,0,Bureaucratic_Code_1,7/6/2018,Source_9,United States,Account_Name_132,Opportunity_Name_985,11466,None,Person_Name_64,Person_Name_64,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_4,2/13/2019,None,None,None,None,None,None,NaT,9/30/2019,2/13/2019,Person_Name_64,Product_Family_223,Product_Name_481,USD,0.425,USD,0.425,4/30/2019,4/30/2019,2019 - 4,Q2,2019,NaT,2,USD,846759.38,USD,1641399.38,Prod_Category_A_None
17952,Americas,NW America,0,0,0,0,0,Bureaucratic_Code_1,7/27/2013,None,United States,Account_Name_1632,Opportunity_Name_10407,11467,None,Person_Name_64,Person_Name_64,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_4,2/13/2019,None,None,None,None,None,None,NaT,12/31/2019,2/13/2019,Person_Name_64,Product_Family_213,Product_Name_444,USD,0.4,USD,0.4,5/31/2019,5/31/2019,2019 - 5,Q2,2019,NaT,2,USD,799260,USD,1646019.38,Prod_Category_A_None
17956,Americas,NW America,0,0,0,0,0,Bureaucratic_Code_1,7/27/2013,None,United States,Account_Name_1632,Opportunity_Name_10407,11467,None,Person_Name_64,Person_Name_64,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_4,2/13/2019,None,None,None,None,None,None,NaT,12/31/2019,2/13/2019,Person_Name_64,Product_Family_223,Product_Name_481,USD,0.425,USD,0.425,6/28/2019,6/28/2019,2019 - 6,Q2,2019,NaT,2,USD,846759.38,USD,1646019.38,Prod_Category_A_None
7691,Americas,NW America,1,0,1,0,0,Bureaucratic_Code_5,8/30/2018,Source_9,United States,Account_Name_1192,Opportunity_Name_7201,11468,None,Person_Name_64,Person_Name_64,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_4,2/13/2019,None,None,None,None,None,None,NaT,12/31/2019,2/13/2019,Person_Name_64,Product_Family_213,Product_Name_444,USD,0.4,USD,0.4,9/30/2019,9/30/2019,2019 - 9,Q3,2019,NaT,2,USD,799260,USD,2072028.75,Prod_Category_A_None
7696,Americas,NW America,1,0,1,0,0,Bureaucratic_Code_5,8/30/2018,Source_9,United States,Account_Name_1192,Opportunity_Name_7201,11468,None,Person_Name_64,Person_Name_64,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_4,2/13/2019,None,None,None,None,None,None,NaT,12/31/2019,2/13/2019,Person_Name_64,Product_Family_223,Product_Name_483,USD,0.425,USD,0.425,7/1/2019,7/1/2019,2019 - 7,Q3,2019,NaT,3,USD,1272768.75,USD,2072028.75,Prod_Category_A_None
12929,Americas,NW America,1,0,1,0,0,Bureaucratic_Code_5,2/8/2018,None,United States,Account_Name_1413,Opportunity_Name_9994,11469,None,Person_Name_64,Person_Name_64,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_4,2/13/2019,None,None,None,None,None,None,NaT,12/31/2019,2/13/2019,Person_Name_64,Product_Family_213,Product_Name_446,USD,0.44,USD,0.44,4/30/2019,4/30/2019,2019 - 4,Q2,2019,NaT,3,USD,1316238,USD,2162997.38,Prod_Category_A_None
12935,Americas,NW America,1,0,1,0,0,Bureaucratic_Code_5,2/8/2018,None,United States,Account_Name_1413,Opportunity_Name_9994,11469,None,Person_Name_64,Person_Name_64,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_4,2/13/2019,None,None,None,None,None,None,NaT,12/31/2019,2/13/2019,Person_Name_64,Product_Family_223,Product_Name_481,USD,0.425,USD,0.425,8/30/2019,8/30/2019,2019 - 8,Q3,2019,NaT,2,USD,846759.38,USD,2162997.38,Prod_Category_A_None
28175,Japan,None,1,1,1,1,0,Bureaucratic_Code_4,7/3/2015,None,Japan,Account_Name_702,Opportunity_Name_4981,11470,None,Person_Name_55,Person_Name_55,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_5,2/13/2019,None,None,None,None,None,None,NaT,3/30/2018,2/22/2019,Person_Name_55,Product_Family_167,Product_Name_312,JPY,33,USD,0.29668,5/10/2019,5/10/2019,2019 - 5,Q2,2019,NaT,2,JPY,60291000,JPY,60291000,Prod_Category_A_None
28176,Japan,None,1,1,1,1,0,Bureaucratic_Code_4,7/3/2015,None,Japan,Account_Name_702,Opportunity_Name_4980,11471,None,Person_Name_55,Person_Name_55,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_5,2/13/2019,None,None,None,None,None,None,NaT,3/30/2018,2/22/2019,Person_Name_55,Product_Family_167,Product_Name_311,JPY,33,USD,0.29668,4/12/2019,4/12/2019,2019 - 4,Q2,2019,NaT,1,JPY,26403300,JPY,26403300,Prod_Category_A_None
11491,APAC,Thailand,0,0,0,0,0,Bureaucratic_Code_4,2/13/2019,Source_7,Thailand,Account_Name_2002,Opportunity_Name_1070,11472,6027,Person_Name_54,Person_Name_54,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_1,2/13/2019,None,None,None,None,None,None,NaT,3/5/2019,3/19/2019,Person_Name_54,Product_Family_29,Product_Name_29,USD,nan,USD,nan,3/25/2019,3/25/2019,2019 - 3,Q1,2019,NaT,0,USD,120,USD,93822,Prod_Category_A_None
11496,APAC,Thailand,0,0,0,0,0,Bureaucratic_Code_4,2/13/2019,Source_7,Thailand,Account_Name_2002,Opportunity_Name_1070,11472,6027,Person_Name_54,Person_Name_54,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_1,2/13/2019,None,None,None,None,None,None,NaT,3/5/2019,3/19/2019,Person_Name_54,Product_Family_208,Product_Name_439,USD,0.28,USD,0.28,3/25/2019,3/25/2019,2019 - 3,Q1,2019,NaT,0,USD,93702,USD,93822,Prod_Category_A_None
7486,Japan,None,1,1,0,0,0,Bureaucratic_Code_4,12/21/2015,None,Japan,Account_Name_1508,Opportunity_Name_218,11473,5899,Person_Name_50,Person_Name_50,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_4,2/13/2019,None,None,None,None,None,None,NaT,2/14/2019,2/14/2019,Person_Name_50,Product_Family_20,Product_Name_20,JPY,nan,USD,nan,3/18/2019,3/18/2019,2019 - 3,Q1,2019,NaT,0,JPY,85000,JPY,752000,Prod_Category_A_None
7492,Japan,None,1,1,0,0,0,Bureaucratic_Code_4,12/21/2015,None,Japan,Account_Name_1508,Opportunity_Name_218,11473,5899,Person_Name_50,Person_Name_50,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_4,2/13/2019,None,None,None,None,None,None,NaT,2/14/2019,2/14/2019,Person_Name_50,Product_Family_132,Product_Name_231,JPY,46,USD,0.41356,3/18/2019,3/18/2019,2019 - 3,Q1,2019,NaT,0,JPY,667000,JPY,752000,Prod_Category_A_None
8269,APAC,Thailand,0,0,0,0,0,Bureaucratic_Code_4,10/10/2018,Source_7,Thailand,Account_Name_1251,Opportunity_Name_1546,11474,6432,Person_Name_54,Person_Name_54,Account_Type_5,Opportunity_Type_1,Non Binding,Delivery_Terms_1,2/13/2019,None,None,None,None,None,None,NaT,3/11/2019,4/12/2019,Person_Name_54,Product_Family_212,Product_Name_452,USD,0.29,USD,0.29,4/8/2019,4/8/2019,2019 - 4,Q2,2019,NaT,0,USD,20097,USD,20097,Prod_Category_A_None
14424,EMEA,Netherlands,0,0,0,0,0,Bureaucratic_Code_4,5/2/2018,Source_9,Netherlands,Account_Name_1227,Opportunity_Name_4469,11475,6313,Person_Name_18,Person_Name_18,Account_Type_2,Opportunity_Type_3,Non Binding,Delivery_Terms_2,2/13/2019,None,None,None,None,None,None,NaT,4/4/2019,4/1/2019,Person_Name_18,Product_Family_133,Product_Name_226,EUR,0.27,USD,0.3054,5/13/2019,5/13/2019,2019 - 5,Q2,2019,NaT,0,EUR,61074,EUR,61074,Prod_Category_A_None
28362,EMEA,United Kingdom,0,0,0,0,0,Bureaucratic_Code_4,9/11/2015,Source_7,United Kingdom,Account_Name_74,Opportunity_Name_2185,11476,None,Person_Name_18,Person_Name_18,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_2,2/13/2019,None,None,None,None,None,None,NaT,2/22/2019,2/15/2019,Person_Name_18,Product_Family_208,Product_Name_439,EUR,0.255,USD,0.28843,3/18/2019,3/29/2019,2019 - 3,Q1,2019,NaT,0,EUR,75482.55,EUR,75482.55,Prod_Category_A_None
18424,EMEA,Germany,0,0,0,0,0,Bureaucratic_Code_4,7/27/2013,Source_9,Germany,Account_Name_533,Opportunity_Name_4356,11477,5891,Person_Name_13,Person_Name_13,Account_Type_0,Opportunity_Type_8,Non Binding,Delivery_Terms_2,2/13/2019,None,None,None,None,None,None,NaT,NaT,2/28/2019,Person_Name_13,Product_Family_133,Product_Name_226,EUR,0.265,USD,0.29974,3/1/2019,3/29/2019,2019 - 3,Q1,2019,NaT,0,EUR,59943,EUR,184197,Prod_Category_A_None
18427,EMEA,Germany,0,0,0,0,0,Bureaucratic_Code_4,7/27/2013,Source_9,Germany,Account_Name_533,Opportunity_Name_4356,11477,5891,Person_Name_13,Person_Name_13,Account_Type_0,Opportunity_Type_8,Non Binding,Delivery_Terms_2,2/13/2019,None,None,None,None,None,None,NaT,NaT,2/28/2019,Person_Name_13,Product_Family_140,Product_Name_241,EUR,0.27,USD,0.3054,3/1/2019,3/29/2019,2019 - 3,Q1,2019,NaT,0,EUR,124254,EUR,184197,Prod_Category_A_None
15957,APAC,Singapore,0,0,0,0,0,Bureaucratic_Code_4,6/8/2017,None,Singapore,Account_Name_1439,Opportunity_Name_9516,11478,5892,Person_Name_21,Person_Name_21,Account_Type_2,Opportunity_Type_7,Non Binding,Delivery_Terms_6,2/13/2019,None,None,None,None,None,None,NaT,NaT,2/13/2019,Person_Name_21,Product_Family_140,Product_Name_241,USD,0.335,USD,0.335,2/21/2019,2/21/2019,2019 - 2,Q1,2019,NaT,0,USD,2569.45,USD,15416.7,Prod_Category_A_None
16073,APAC,Singapore,0,0,0,0,0,Bureaucratic_Code_4,6/8/2017,None,Singapore,Account_Name_1439,Opportunity_Name_9516,11478,5892,Person_Name_21,Person_Name_21,Account_Type_2,Opportunity_Type_7,Non Binding,Delivery_Terms_6,2/13/2019,None,None,None,None,None,None,NaT,NaT,2/13/2019,Person_Name_21,Product_Family_140,Product_Name_241,USD,0.335,USD,0.335,2/28/2019,2/28/2019,2019 - 2,Q1,2019,NaT,0,USD,10277.8,USD,15416.7,Prod_Category_A_None
16079,APAC,Singapore,0,0,0,0,0,Bureaucratic_Code_4,6/8/2017,None,Singapore,Account_Name_1439,Opportunity_Name_9516,11478,5892,Person_Name_21,Person_Name_21,Account_Type_2,Opportunity_Type_7,Non Binding,Delivery_Terms_6,2/13/2019,None,None,None,None,None,None,NaT,NaT,2/13/2019,Person_Name_21,Product_Family_140,Product_Name_241,USD,0.335,USD,0.335,2/28/2019,2/28/2019,2019 - 2,Q1,2019,NaT,0,USD,2569.45,USD,15416.7,Prod_Category_A_None
10671,APAC,India,0,0,0,0,0,Bureaucratic_Code_4,9/14/2016,None,Sri Lanka,Account_Name_659,Opportunity_Name_4743,11479,None,Person_Name_49,Person_Name_49,Account_Type_2,Opportunity_Type_19,Non Binding,Delivery_Terms_1,2/13/2019,None,None,None,None,None,None,NaT,3/7/2019,3/27/2019,Person_Name_49,Product_Family_213,Product_Name_443,USD,0.28,USD,0.28,6/1/2019,6/30/2019,2019 - 6,Q2,2019,NaT,1,USD,284592,USD,284592,Prod_Category_A_None
5525,EMEA,Germany,1,1,1,1,0,Bureaucratic_Code_4,7/30/2018,Source_7,Germany,Account_Name_23,Opportunity_Name_9344,11480,None,Person_Name_14,Person_Name_14,Account_Type_2,Opportunity_Type_19,Non Binding,Delivery_Terms_2,2/13/2019,Other,None,None,None,None,None,NaT,2/19/2019,4/1/2019,Person_Name_13,Product_Family_167,Product_Name_314,EUR,0.3,USD,0.33933,6/18/2019,7/11/2019,2019 - 6,Q2,2019,NaT,8,EUR,2400489,EUR,2400489,Prod_Category_A_None
20160,APAC,India,1,0,1,0,0,Bureaucratic_Code_5,5/14/2014,Source_7,India,Account_Name_1777,Opportunity_Name_11417,11481,None,Person_Name_59,Person_Name_59,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_1,2/13/2019,Brand_5,Product_Type_4,Size_1,Product_Category_B_16,0.25,USD,NaT,2/28/2019,3/29/2019,Person_Name_59,Product_Family_213,Product_Name_446,USD,0.25,USD,0.25,4/1/2019,4/30/2019,2019 - 4,Q2,2019,NaT,3,USD,635250,USD,635250,Prod_Category_A_None
20157,APAC,India,1,0,1,0,0,Bureaucratic_Code_5,5/14/2014,Source_7,India,Account_Name_1777,Opportunity_Name_11419,11482,None,Person_Name_59,Person_Name_59,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_1,2/13/2019,Brand_5,Product_Type_4,Size_1,Product_Category_B_16,0.25,USD,NaT,2/28/2019,3/29/2019,Person_Name_59,Product_Family_213,Product_Name_446,USD,0.25,USD,0.25,5/1/2019,5/31/2019,2019 - 5,Q2,2019,NaT,4,USD,1016400,USD,1016400,Prod_Category_A_None
7292,Americas,NE America,0,0,0,0,0,Bureaucratic_Code_4,8/29/2018,None,United States,Account_Name_1635,Opportunity_Name_8863,11483,None,Person_Name_9,Person_Name_9,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_4,2/14/2019,Other,Other,Other,Other,Other,USD,NaT,3/13/2019,3/8/2019,Person_Name_9,Product_Family_213,Product_Name_447,USD,0.4,USD,0.4,4/15/2019,4/15/2019,2019 - 4,Q2,2019,NaT,0,USD,4620,USD,4620,Prod_Category_A_None
11235,EMEA,United Kingdom,1,1,0,0,0,Bureaucratic_Code_4,2/7/2019,None,United Kingdom,Account_Name_1902,Opportunity_Name_11911,11484,None,Person_Name_18,Person_Name_18,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_2,2/14/2019,Other,Other,Other,Other,Other,EUR,NaT,2/22/2019,3/1/2019,Person_Name_18,Product_Family_132,Product_Name_228,EUR,0.25,USD,0.28277,3/4/2019,3/8/2019,2019 - 3,Q1,2019,NaT,2,EUR,499525,EUR,499525,Prod_Category_A_None
15018,Americas,SE America,1,1,1,1,0,Bureaucratic_Code_4,6/5/2018,None,United States,Account_Name_1464,Opportunity_Name_9604,11485,None,Person_Name_38,Person_Name_38,Account_Type_2,Opportunity_Type_19,Non Binding,Delivery_Terms_4,2/14/2019,None,None,None,None,None,None,NaT,NaT,3/26/2019,Person_Name_38,Product_Family_213,Product_Name_446,USD,0.4,USD,0.4,7/1/2019,9/30/2019,2019 - 7,Q3,2019,NaT,10,USD,4084080,USD,4084080,Prod_Category_A_None
15196,Americas,SE America,1,0,1,0,0,Bureaucratic_Code_5,6/8/2018,None,United States,Account_Name_768,Opportunity_Name_9623,11486,None,Person_Name_38,Person_Name_38,Account_Type_2,Opportunity_Type_19,Non Binding,Delivery_Terms_4,2/14/2019,None,None,None,None,None,None,NaT,NaT,4/17/2019,Person_Name_38,Product_Family_221,Product_Name_476,USD,0.41,USD,0.41,7/1/2019,9/30/2019,2019 - 7,Q3,2019,NaT,10,USD,4105002,USD,4105002,Prod_Category_A_None
7964,Americas,SE America,1,1,1,1,0,Bureaucratic_Code_4,12/22/2015,Source_7,United States,Account_Name_167,Opportunity_Name_9715,11487,None,Person_Name_38,Person_Name_38,Account_Type_5,Opportunity_Type_19,Non Binding,Delivery_Terms_4,2/14/2019,Brand_25,Product_Type_3,Size_4,Product_Category_B_14,0.33,USD,NaT,NaT,4/12/2019,Person_Name_38,Product_Family_213,Product_Name_445,USD,0.4,USD,0.4,10/1/2019,12/31/2019,2019 - 10,Q4,2019,NaT,25,USD,10002300,USD,10002300,Prod_Category_A_None
7491,Americas,NW America,0,0,0,0,0,Bureaucratic_Code_4,8/30/2018,Source_9,United States,Account_Name_1192,Opportunity_Name_7630,11488,5896,Person_Name_64,Person_Name_64,Account_Type_0,Opportunity_Type_1,Non Binding,Delivery_Terms_4,2/14/2019,None,None,None,None,None,None,NaT,2/28/2019,2/14/2019,Person_Name_64,Product_Family_168,Product_Name_322,USD,0.455,USD,0.455,3/15/2019,3/15/2019,2019 - 3,Q1,2019,NaT,0,USD,19219.2,USD,19219.2,Prod_Category_A_None
21306,Americas,NW America,1,1,1,1,0,Bureaucratic_Code_4,7/27/2013,Source_11,United States,Account_Name_25,Opportunity_Name_8405,11489,5907,Person_Name_8,Person_Name_8,Account_Type_0,Opportunity_Type_7,Non Binding,Delivery_Terms_4,2/14/2019,None,None,None,None,None,None,NaT,NaT,2/15/2019,Person_Name_8,Product_Family_114,Product_Name_159,USD,0.36,USD,0.36,2/15/2019,2/15/2019,2019 - 2,Q1,2019,NaT,0,USD,70785,USD,70785,Prod_Category_A_None
19425,Americas,None,1,1,1,1,0,Bureaucratic_Code_0,2/28/2014,None,United States,Account_Name_1378,Opportunity_Name_7742,11490,5925,Person_Name_46,Person_Name_46,Account_Type_2,Opportunity_Type_3,Non Binding,Delivery_Terms_4,2/14/2019,None,None,None,None,None,None,NaT,NaT,4/4/2019,Person_Name_33,Product_Family_221,Product_Name_473,USD,0.4,USD,0.4,12/4/2019,12/4/2019,2019 - 12,Q4,2019,NaT,1,USD,410256,USD,14009160,Prod_Category_A_None
19428,Americas,None,1,1,1,1,0,Bureaucratic_Code_0,2/28/2014,None,United States,Account_Name_1378,Opportunity_Name_7742,11490,5925,Person_Name_46,Person_Name_46,Account_Type_2,Opportunity_Type_3,Non Binding,Delivery_Terms_4,2/14/2019,None,None,None,None,None,None,NaT,NaT,4/4/2019,Person_Name_33,Product_Family_221,Product_Name_476,USD,0.4,USD,0.4,11/1/2019,11/29/2019,2019 - 11,Q4,2019,NaT,9,USD,3516480,USD,14009160,Prod_Category_A_None
19431,Americas,None,1,1,1,1,0,Bureaucratic_Code_0,2/28/2014,None,United States,Account_Name_1378,Opportunity_Name_7742,11490,5925,Person_Name_46,Person_Name_46,Account_Type_2,Opportunity_Type_3,Non Binding,Delivery_Terms_4,2/14/2019,None,None,None,None,None,None,NaT,NaT,4/4/2019,Person_Name_33,Product_Family_223,Product_Name_483,USD,0.4,USD,0.4,10/1/2019,10/31/2019,2019 - 10,Q4,2019,NaT,5,USD,2009700,USD,14009160,Prod_Category_A_None
19435,Americas,None,1,1,1,1,0,Bureaucratic_Code_0,2/28/2014,None,United States,Account_Name_1378,Opportunity_Name_7742,11490,5925,Person_Name_46,Person_Name_46,Account_Type_2,Opportunity_Type_3,Non Binding,Delivery_Terms_4,2/14/2019,None,None,None,None,None,None,NaT,NaT,4/4/2019,Person_Name_33,Product_Family_221,Product_Name_476,USD,0.4,USD,0.4,10/1/2019,10/31/2019,2019 - 10,Q4,2019,NaT,5,USD,1934064,USD,14009160,Prod_Category_A_None
19438,Americas,None,1,1,1,1,0,Bureaucratic_Code_0,2/28/2014,None,United States,Account_Name_1378,Opportunity_Name_7742,11490,5925,Person_Name_46,Person_Name_46,Account_Type_2,Opportunity_Type_3,Non Binding,Delivery_Terms_4,2/14/2019,None,None,None,None,None,None,NaT,NaT,4/4/2019,Person_Name_33,Product_Family_223,Product_Name_483,USD,0.4,USD,0.4,9/2/2019,9/27/2019,2019 - 9,Q3,2019,NaT,10,USD,3989700,USD,14009160,Prod_Category_A_None
19441,Americas,None,1,1,1,1,0,Bureaucratic_Code_0,2/28/2014,None,United States,Account_Name_1378,Opportunity_Name_7742,11490,5925,Person_Name_46,Person_Name_46,Account_Type_2,Opportunity_Type_3,Non Binding,Delivery_Terms_4,2/14/2019,None,None,None,None,None,None,NaT,NaT,4/4/2019,Person_Name_33,Product_Family_221,Product_Name_476,USD,0.4,USD,0.4,7/1/2019,7/31/2019,2019 - 7,Q3,2019,NaT,5,USD,2148960,USD,14009160,Prod_Category_A_None
19405,Americas,SW America,1,1,1,1,0,Bureaucratic_Code_0,2/28/2014,None,United States,Account_Name_1378,Opportunity_Name_7743,11491,5908,Person_Name_46,Person_Name_46,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_4,2/14/2019,None,None,None,None,None,None,NaT,NaT,2/15/2019,Person_Name_46,Product_Family_223,Product_Name_483,USD,0.41,USD,0.41,10/4/2019,10/4/2019,2019 - 10,Q4,2019,NaT,5,USD,2049795,USD,6152091,Prod_Category_A_None
19408,Americas,SW America,1,1,1,1,0,Bureaucratic_Code_0,2/28/2014,None,United States,Account_Name_1378,Opportunity_Name_7743,11491,5908,Person_Name_46,Person_Name_46,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_4,2/14/2019,None,None,None,None,None,None,NaT,NaT,2/15/2019,Person_Name_46,Product_Family_221,Product_Name_476,USD,0.41,USD,0.41,9/4/2019,9/4/2019,2019 - 9,Q3,2019,NaT,5,USD,2052501,USD,6152091,Prod_Category_A_None
19412,Americas,SW America,1,1,1,1,0,Bureaucratic_Code_0,2/28/2014,None,United States,Account_Name_1378,Opportunity_Name_7743,11491,5908,Person_Name_46,Person_Name_46,Account_Type_2,Opportunity_Type_1,Non Binding,Delivery_Terms_4,2/14/2019,None,None,None,None,None,None,NaT,NaT,2/15/2019,Person_Name_46,Product_Family_223,Product_Name_483,USD,0.41,USD,0.41,8/5/2019,8/5/2019,2019 - 8,Q3,2019,NaT,5,USD,2049795,USD,6152091,Prod_Category_A_None
